,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Connection Point,Total Load/Rate,Total Load/Latest,Active Flow Entries,Switch ID_of:0000000000000002,Switch ID_of:0000000000000003,Switch ID_of:0000000000000004,Switch ID_of:0000000000000005,Switch ID_of:0000000000000006,Switch ID_of:0000000000000007,Switch ID_of:0000000000000008,Switch ID_of:0000000000000009,Switch ID_of:000000000000000a,Switch ID_of:000000000000000b,Switch ID_of:000000000000000c,Port Number_Port#:2,Port Number_Port#:3,Port Number_Port#:4
867,1261,6376121,18106,131,151,95,5300,280,2,5,5,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
868,14,1172,18286,133,151,0,0,280,2,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
869,131,18106,18190,133,151,2,280,280,2,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
870,12,996,18096,132,151,0,0,278,2,5,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
871,187,6304485,25956,247,151,0,0,278,2,5,2,761,7612,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
872,131,18006,6321241,301,151,2,278,348,3,5,3,0,6303287,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
873,244,25734,18006,131,151,3,348,278,2,5,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
874,241,25608,17964,130,151,2,278,278,2,5,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
875,131,18006,25734,244,151,2,278,348,3,5,2,761,7612,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
876,127,17838,18006,131,151,2,278,278,2,5,3,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
877,12,996,18228,134,151,0,0,278,2,5,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,125,8724,6321457,305,151,0,0,278,2,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
879,415,6329038,6321386,304,151,26,2139,657646,28,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
880,300,6321218,25845,246,151,28,657646,2139,26,5,4,225,7681,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
881,126,8793,6321566,306,151,24,1861,657646,28,5,1,118244,6303306,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
882,304,6321386,6329038,415,151,28,657646,2139,26,5,2,225,6310968,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0
883,128,17880,17964,130,151,2,278,278,2,5,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
884,245,25803,18006,131,151,25,2073,278,2,5,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
885,130,17964,25677,242,151,2,278,2073,25,5,3,225,7681,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
886,131,18006,18006,131,151,2,278,278,2,5,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
887,242,25677,17964,130,151,26,2139,278,2,5,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0
888,1329,12672469,18006,131,151,95,5302,278,2,5,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
889,246,25845,6321218,300,151,26,2139,657646,28,5,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
890,131,18006,18048,132,151,2,278,278,2,5,4,225,7681,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
891,403,6318990,12502207,597,166,94,6200,6171694,164,4,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
892,524,6327566,18937898,786,166,0,0,602,5,4,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
893,1114,31412016,33708,352,166,164,6171690,6760,98,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
894,326,6323131,6354633,783,166,5,598,602,5,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
895,478,12615885,6339451,561,166,0,0,602,5,5,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
896,12,996,20100,154,166,0,0,602,5,5,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0
897,269,27861,18937672,778,166,5,598,560,4,5,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
898,558,6338973,20010,153,166,5,598,602,5,5,5,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
899,413,6319959,12635170,621,166,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
900,270,28013,6323661,331,166,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
901,299,6312152,6331419,445,166,0,0,598,5,5,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
902,3384,12775653,19089563,3574,166,258,6307534,12018,195,5,2,1121,6454434,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0
903,496,12626544,6491143,3342,166,4,556,5728,100,5,3,448,136504,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0
904,3518,12794052,27945,271,166,196,12060,598,5,5,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1
905,3300,12779516,19480,143,166,100,5728,556,4,5,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
906,271,27945,12794052,3518,166,5,598,12060,196,5,2,1121,6454434,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
907,524,6336981,6331256,443,166,100,6888,598,5,5,3,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
908,301,6312282,6331302,443,166,0,0,598,5,5,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,3054,12753296,179699,3054,166,95,5130,5728,100,5,2,507,152002,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
910,3677,19097038,12641875,719,166,100,5728,556,4,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
911,647,6345624,12633956,606,166,4,556,598,5,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
912,922,25229297,12657587,950,166,0,0,598,5,5,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
913,719,12641875,19097038,3677,166,4,556,5728,100,5,2,-14692,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0
914,148,19690,19438,142,166,5,598,556,4,4,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
915,942,25239745,27629,266,166,167,6302960,598,5,4,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
916,256,27241,18936174,764,166,4,556,6302960,167,4,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
917,269,27829,6337595,539,166,5,598,6798,99,5,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
918,761,18804904,27241,256,166,164,6171690,556,4,5,2,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0
919,778,18937672,27861,269,166,4,560,598,5,5,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
920,606,12633956,6345624,647,166,5,598,556,4,4,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
921,488,12494535,19900,153,166,164,6171690,598,5,4,2,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0
922,549,6338525,19900,153,166,5,598,598,5,4,4,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
923,443,6331256,6336981,524,166,5,598,6888,100,5,1,568,5688,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
924,153,19900,6338525,549,166,5,598,598,5,5,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
925,541,6337727,27829,269,166,101,6930,598,5,5,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
926,328,6323401,6338247,547,166,5,598,598,5,5,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
927,327,6323335,18950,135,166,5,598,556,4,5,3,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0
928,153,20010,6338973,558,166,5,602,598,5,5,4,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0
929,1121,6354876,77047,1183,161,94,5064,5344,96,5,1,507,57213,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
930,396,6318847,12633769,601,161,0,0,280,2,5,2,0,7681,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
931,1640,12691278,18904,136,161,96,5342,280,2,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
932,138,18882,12690677,1630,161,2,278,5344,96,5,4,507,12656520,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
933,479,12615969,6337371,530,161,22,1729,657628,28,5,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
934,1237,6362829,6381175,1368,161,120,662412,7073,118,5,2,496,6343062,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
935,137,18840,12683545,1525,161,2,278,5344,96,5,3,507,57213,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
936,1457,6387191,18988,138,161,96,5342,280,2,5,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
937,14,1172,19168,140,161,0,0,280,2,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
938,138,18988,19072,140,161,2,280,280,2,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
939,12,996,18972,139,161,0,0,278,2,5,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
940,187,6304485,26832,254,161,0,0,278,2,5,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
941,138,18882,6322075,307,161,2,278,278,2,5,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
942,251,26610,18882,138,161,2,278,278,2,5,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
943,247,26442,18840,137,161,2,278,278,2,5,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
944,138,18882,26610,251,161,2,278,278,2,5,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
945,133,18672,18882,138,161,2,278,278,2,5,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
946,12,996,19104,141,161,0,0,278,2,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,125,8724,6322333,312,161,0,0,278,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
948,421,6329872,6322262,311,161,2,278,278,2,5,3,0,6303306,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
949,306,6322052,26721,253,161,2,278,278,2,5,4,0,7681,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
950,126,8793,6322442,313,161,0,0,278,2,5,1,0,6303306,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
951,311,6322262,6329872,421,161,2,278,278,2,5,2,768,7681,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
952,134,18714,18840,137,161,2,278,278,2,5,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
953,252,26679,18882,138,161,2,278,278,2,5,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
954,137,18840,26511,248,161,2,278,278,2,5,3,0,7681,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
955,138,18882,18882,138,161,2,278,278,2,5,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
956,248,26511,18840,137,161,2,278,278,2,5,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0
957,1525,12683545,18840,137,161,96,5344,278,2,5,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
958,253,26721,6322052,306,161,2,278,278,2,5,1,0,6303306,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
959,138,18882,18924,139,161,2,278,278,2,5,4,0,7681,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
960,1316,6365406,88739,1387,171,97,5238,5798,101,5,1,518,67689,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
961,506,6326380,18938311,783,171,24,1861,657928,30,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
962,2017,19006342,27557,254,171,127,663162,2421,28,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
963,147,20036,12702369,1834,171,4,556,5798,101,5,4,636369,6363690,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
964,479,12615969,6338533,539,171,0,0,560,4,5,1,0,6303748,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
965,1432,6373359,6392867,1572,171,97,5238,5798,101,5,2,496,6343062,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
966,146,19994,12695195,1728,171,4,556,5798,101,5,3,518,67689,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
967,1661,6398875,20150,147,171,101,5794,560,4,5,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
968,14,1172,20330,149,171,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
969,147,20150,20234,149,171,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
970,12,996,20126,148,171,0,0,556,4,5,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
971,187,6304485,27986,263,171,0,0,556,4,5,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
972,147,20036,6323187,315,171,4,556,556,4,5,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
973,260,27764,20036,147,171,4,556,556,4,5,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
974,256,27596,19952,145,171,4,556,556,4,5,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
975,147,20036,27764,260,171,4,556,556,4,5,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
976,141,19784,20036,147,171,4,556,556,4,5,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
977,12,996,20258,150,171,0,0,556,4,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,299,6312146,6330978,430,171,26,657368,2417,28,5,2,212,7417,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
979,429,6330984,6323416,320,171,4,556,556,4,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
980,424,6330697,6331255,435,171,28,2417,657924,30,5,4,630330,6303306,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981,126,8793,6323596,322,171,0,0,556,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
982,320,6323416,6330984,429,171,4,556,556,4,5,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
983,143,19868,19952,145,171,4,556,556,4,5,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
984,434,6331213,27569,257,171,30,657924,2417,28,5,2,212,7417,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
985,255,27485,6331045,430,171,28,2417,657924,30,5,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
986,147,20036,20036,147,171,4,556,556,4,5,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
987,430,6331045,27485,255,171,30,657924,2417,28,5,2,741,7417,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0
988,1728,12695195,19994,146,171,101,5798,556,4,5,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
989,435,6331255,6330697,424,171,30,657924,2417,28,5,1,741,7417,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
990,147,20036,20078,148,171,4,556,556,4,5,4,630330,6303306,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
991,1503,6375504,99719,1581,181,93,5022,5582,97,5,1,502,77895,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
992,506,6326380,18939193,790,181,0,0,560,4,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
993,2211,19017316,28397,260,181,97,5578,560,4,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
994,154,20912,12713349,2028,181,4,556,5582,97,5,4,502,6373896,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
995,479,12615969,6339415,546,181,0,0,560,4,4,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
996,1794,12686924,6411008,1870,181,119,662369,7575,123,4,2,727,6380983,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
997,152,20828,19009600,2096,181,4,556,662929,123,4,3,118744,6381246,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
998,1960,6417052,21032,154,181,123,7571,560,4,4,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
999,14,1172,21212,156,181,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1000,154,21032,21116,156,181,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1001,12,996,21002,155,181,0,0,556,4,5,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1002,187,6304485,28862,270,181,0,0,556,4,5,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1003,154,20912,6324021,321,181,4,556,556,4,5,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1004,267,28640,20912,154,181,4,556,556,4,5,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1005,367,35633,20828,152,181,30,2549,556,4,5,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1006,154,20912,28640,267,181,4,556,556,4,5,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1007,147,20618,28115,259,181,4,556,2549,30,5,3,225,7087,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1008,117,8199,6324559,331,181,26,1993,657903,30,5,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,299,6312146,6331854,437,181,0,0,556,4,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1010,435,6331818,6324292,327,181,4,556,556,4,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1011,604,12634956,6332131,442,181,30,657903,556,4,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1012,126,8793,6324472,329,181,0,0,556,4,4,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,327,6324292,6331818,435,181,4,556,556,4,4,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1014,149,20702,20828,152,181,4,556,556,4,4,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1015,441,6332089,6331870,438,181,4,556,657903,30,4,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1016,436,6331786,6331879,436,181,30,657903,556,4,4,3,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1017,154,20912,20912,154,181,4,556,556,4,4,1,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1018,436,6331879,6331786,436,181,4,556,657903,30,4,2,118242,6310768,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1019,2096,19009600,20828,152,181,123,662929,556,4,4,3,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1020,442,6332131,12634956,604,181,4,556,657903,30,5,1,630335,6310768,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1021,154,20912,20954,155,181,4,556,556,4,5,4,0,6303306,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1022,1695,6385860,110957,1780,191,97,5226,5786,101,5,1,502,88101,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1023,506,6326380,18940075,797,191,0,0,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1024,2410,19028548,29237,266,191,101,5782,560,4,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1025,161,21788,12724587,2227,191,4,556,5786,101,5,4,502,6384102,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1026,592,12623700,12643724,727,191,22,1729,789179,33,5,1,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1027,1986,12697280,6422246,2069,191,97,5226,5786,101,5,2,469,6391189,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1028,159,21704,19028527,2407,191,4,556,7515,123,5,3,642,6399067,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1029,2333,12731711,21914,161,191,130,794401,560,4,5,5,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1030,14,1172,22094,163,191,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1031,161,21914,21998,163,191,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1032,12,996,21878,162,191,0,0,556,4,5,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1033,187,6304485,29738,277,191,0,0,556,4,5,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1034,161,21788,6324855,327,191,4,556,556,4,5,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1035,274,29516,21788,161,191,4,556,556,4,5,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1036,548,6339936,21662,158,191,33,789175,556,4,5,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1037,161,21788,29516,274,191,4,556,556,4,5,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1038,153,21452,6332418,440,191,4,556,789175,33,5,3,118242,6310440,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1039,117,8199,6325435,338,191,0,0,556,4,4,1,0,6303351,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,299,6312146,6332730,444,191,0,0,556,4,4,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1041,616,12636121,6332857,446,191,33,789175,2285,26,4,3,192,7615,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1042,723,12643521,6333007,449,191,26,2285,556,4,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1043,301,6312262,6333037,448,191,29,788619,2285,26,5,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,446,6332857,12636121,616,191,26,2285,789175,33,5,2,78861,6303353,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1045,156,21578,21662,158,191,4,556,556,4,5,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1046,448,6332965,6340477,558,191,4,556,2285,26,5,2,-568,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1047,555,6340351,6332755,443,191,26,2285,556,4,5,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1048,161,21788,21788,161,191,4,556,556,4,5,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1049,443,6332755,6340351,555,191,4,556,2285,26,5,2,761,7615,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1050,2407,19028527,21704,159,191,123,7515,556,4,5,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1051,449,6333007,12643521,723,191,4,556,2285,26,5,1,630903,6309039,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1052,161,21788,21830,162,191,4,556,556,4,5,4,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1053,1889,6396336,122315,1981,201,97,5238,5518,99,5,1,507,98631,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1054,506,6326380,18940957,804,201,0,0,280,2,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1055,2610,19039858,6333546,447,201,99,5516,788899,31,5,3,118242,6303353,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1056,281,30394,12735945,2428,201,27,2204,5518,99,5,4,507,6394632,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1057,592,12623700,12644606,734,201,0,0,280,2,4,1,0,6303353,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1058,2180,12707756,6433604,2270,201,97,5238,5518,99,4,2,639463,6394632,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1059,166,22580,19039843,2607,201,2,278,5518,99,4,3,10624,106246,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1060,2534,12743063,22796,168,201,99,5516,280,2,4,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1061,189,6304641,30664,282,201,29,788619,2206,27,5,1,192,7614,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1062,168,22796,22880,170,201,2,280,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1063,12,996,22754,169,201,0,0,278,2,4,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1064,187,6304485,30614,284,201,0,0,278,2,4,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1065,168,22664,6325689,333,201,2,278,278,2,4,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1066,281,30392,22664,168,201,2,278,278,2,4,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1067,554,6340770,22538,165,201,2,278,278,2,5,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1068,168,22664,30392,281,201,2,278,278,2,5,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1069,159,22286,6333294,447,201,2,278,278,2,5,3,630335,6303353,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1070,117,8199,6326311,345,201,0,0,278,2,5,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,412,6319876,12637033,625,201,25,1926,788897,31,5,2,118242,6303353,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1072,622,12636955,6333733,453,201,2,278,278,2,5,3,0,7615,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1073,903,18947782,6341613,569,201,31,788897,2204,27,5,4,219,7614,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1074,301,6312262,6333913,455,201,0,0,278,2,4,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,453,6333733,12636955,622,201,2,278,278,2,4,2,0,6303353,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1076,162,22412,22538,165,201,2,278,278,2,4,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1077,568,6341571,12644780,739,201,27,2204,788897,31,4,2,118242,6310968,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1078,736,12644654,6333589,449,201,31,788897,278,2,4,3,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1079,168,22664,22664,168,201,2,278,278,2,4,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1080,449,6333589,12644654,736,201,2,278,788897,31,4,2,630335,6310968,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1081,2607,19039843,22580,166,201,99,5518,278,2,4,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1082,569,6341613,18947782,903,201,27,2204,788897,31,5,1,512853,5128539,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1083,169,22734,22706,169,201,3,348,278,2,5,4,219,7614,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0
