,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Connection Point,Total Load/Rate,Total Load/Latest,Active Flow Entries,Switch ID_of:0000000000000002,Switch ID_of:0000000000000003,Switch ID_of:0000000000000004,Switch ID_of:0000000000000005,Switch ID_of:0000000000000006,Switch ID_of:0000000000000007,Switch ID_of:0000000000000008,Switch ID_of:0000000000000009,Switch ID_of:000000000000000a,Switch ID_of:000000000000000b,Switch ID_of:000000000000000c,Port Number_Port#:2,Port Number_Port#:3,Port Number_Port#:4
2207,464,6334609,23388,176,206,5,598,598,5,5,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2208,299,31779,22842,163,206,5,598,556,4,5,3,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2209,176,23524,6334609,464,206,5,602,598,5,5,4,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2210,187,6304489,32477,300,216,0,0,392,4,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2211,101,6866,5933270,340,216,89,5870,5909006,158,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2212,448,5940601,12636620,609,216,158,5909004,6150,91,5,3,562,5622,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2213,306,32655,24406,183,216,3,320,322,3,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2214,299,6312148,6335765,472,216,0,0,322,3,5,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2215,191,6304728,32383,299,216,0,0,322,3,5,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2216,3418,6494578,12805217,3690,216,98,5450,5410,97,5,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2217,471,6335485,24406,183,216,3,320,322,3,5,5,475,6464360,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2218,3538,12782659,12806527,3716,216,95,5130,5452,98,5,1,496,6464360,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2219,3598,12798494,6502260,3530,216,98,5452,5452,98,5,2,496,6464293,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2220,637,18655859,6349662,685,216,159,6039996,6214,92,5,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2221,6850,19257125,19279275,7004,216,192,10368,10688,195,5,2,1009,12937459,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2222,3655,12801310,12809076,3769,216,99,5516,5558,100,5,3,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2223,3737,6516125,12797894,3594,216,188,11386,5450,98,5,4,1811,6464360,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2224,406,39670,24138,180,216,3,320,278,2,5,1,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2225,3593,12797840,6516005,3735,216,97,5396,11266,186,5,2,631372,6464293,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2226,3605,6507512,12805913,3709,216,185,11224,5396,97,5,3,475,6464360,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2227,251,17336,12631160,532,216,0,0,320,3,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,302,6282635,6335805,478,216,0,0,320,3,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2229,578,6342964,12601165,526,216,3,320,278,2,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2230,692,18933945,40602,423,216,2,278,320,3,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2231,3717,12793887,19083488,3954,216,98,5292,5612,101,5,1,556,6481585,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,526,12601165,6342964,578,216,2,278,320,3,5,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2233,178,24054,24054,178,216,3,320,278,2,5,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2234,581,6080556,18934449,704,216,161,6040274,320,3,5,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2235,695,18934071,6071787,449,216,2,278,6040274,161,5,3,564607,5646070,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2236,3419,6494608,6508016,3617,216,97,5396,11266,186,4,1,1096,6475261,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2237,446,5940517,18934071,695,216,158,5909004,278,2,4,2,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2238,3689,12805163,6494524,3417,216,96,5356,5396,97,4,3,720,6469706,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2239,423,40602,18933945,692,216,3,320,278,2,5,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2240,338,5932754,24432,187,216,158,5909004,320,3,5,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2241,185,24348,24348,185,216,3,320,320,3,5,3,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2242,3710,12805967,6507632,3607,216,98,5450,11344,187,5,1,1048,6475261,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2243,185,24348,24348,185,216,3,320,320,3,5,2,0,0,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2244,3619,6508136,6494662,3420,216,188,11386,5450,98,5,3,486,6469706,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2245,471,6335485,24264,183,216,3,320,320,3,5,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2246,306,32655,23676,169,216,3,320,278,2,5,3,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2247,183,24406,6335485,471,216,3,322,320,3,5,4,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2248,121,8487,6311911,237,51,38,2785,1970609,60,5,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2249,123,8587,6311837,236,51,0,0,560,4,5,2,0,6303353,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2250,236,6311981,8236,59,51,4,556,560,4,5,3,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2251,61,8286,16051,174,51,4,556,560,4,5,4,0,7615,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2252,10,856,8780,65,51,0,0,560,4,4,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2253,839,45574,53324,891,51,191,10314,10874,195,4,2,1112,44388,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2254,63,8564,30244,463,51,4,556,5744,100,4,3,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2255,463,29982,8600,63,51,100,5740,560,4,4,5,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2256,610,6327251,38793,595,51,151,1975179,8475,137,5,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2257,488,31526,31278,486,51,99,5690,5690,99,5,2,507,22410,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2258,413,22594,30350,466,51,97,5238,5794,101,5,1,529,21222,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2259,10,856,8654,64,51,0,0,556,4,5,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2260,60,8244,8438,60,51,4,556,556,4,5,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2261,464,30024,30260,465,51,101,5794,5794,101,5,4,529,21222,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2262,61,8480,8202,59,51,4,556,556,4,4,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2263,465,30260,30024,464,51,100,5740,5740,100,4,2,529,21222,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2264,462,30134,29982,463,51,100,5740,5740,100,4,3,529,21222,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2265,10,856,8584,63,51,0,0,556,4,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,10,856,8744,65,51,0,0,556,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2267,233,6311629,16211,174,51,4,556,556,4,5,3,761,7615,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2268,170,15849,6311991,237,51,4,556,556,4,5,4,0,6303353,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2269,186,6304415,16155,175,51,0,0,556,4,5,1,0,7615,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,174,16211,6311629,233,51,4,556,556,4,5,2,0,6303353,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2271,59,8202,8480,61,51,4,556,556,4,5,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2272,235,6311713,8564,63,51,4,556,556,4,5,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2273,61,8480,6311907,235,51,4,556,556,4,5,3,0,6303353,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2274,63,8564,30302,466,51,4,556,5794,101,5,1,529,21222,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2275,235,6311907,8480,61,51,4,556,556,4,5,2,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2276,463,30244,8564,63,51,101,5798,556,4,5,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2277,237,6311991,15849,170,51,4,556,556,4,5,1,0,7615,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2278,63,8564,8286,61,51,4,556,556,4,5,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2279,176,16295,8286,61,51,4,556,556,4,5,4,0,6303353,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2280,463,29982,30134,462,51,101,5794,5794,101,5,1,529,21222,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2281,61,8286,16295,176,51,4,556,556,4,5,2,0,7615,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2282,466,30302,8564,63,51,101,5794,556,4,5,3,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2283,465,30260,16017,174,51,100,5740,556,4,4,1,0,7615,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2284,63,8564,8118,57,51,4,556,556,4,4,3,529,21222,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2285,63,8600,29982,463,51,4,560,5740,100,4,4,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2286,121,8487,6312793,244,61,0,0,280,2,5,1,630335,6303353,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2287,123,8587,6312719,243,61,0,0,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2288,244,6312927,9146,66,61,3,348,280,2,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2289,68,9162,16933,181,61,2,278,280,2,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2290,11,926,9732,73,61,1,70,350,3,4,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2291,1226,66472,75174,1286,61,196,10584,10864,198,4,2,1053,65286,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2292,71,9510,41668,665,61,3,348,5626,101,4,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2293,666,41442,9552,71,61,101,5624,350,3,4,5,518,33102,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2294,802,6337635,50059,794,61,97,5254,5534,99,5,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2295,686,42722,42474,684,61,98,5464,5464,98,5,2,513,32616,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2296,610,33248,41884,670,61,100,5416,5624,101,5,1,529,31698,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2297,186,6304394,17330,185,61,56,1970048,3148,41,5,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2298,67,9120,6312740,241,61,2,278,1970326,58,5,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2299,781,49312,41864,670,61,141,8564,5694,102,5,4,529,31698,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2300,182,17184,9110,66,61,42,3218,278,2,5,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2301,670,41864,49312,781,61,102,5694,8564,141,5,2,529,21222,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2302,664,41552,41442,666,61,101,5624,5624,101,5,3,529,31698,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2303,123,8614,6313104,247,61,39,2870,1970326,58,4,1,630335,6303352,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,10,856,9732,74,61,0,0,348,3,4,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2305,414,12615931,17157,182,61,58,1970326,278,2,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2306,178,16827,6312979,246,61,3,348,348,3,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2307,186,6304415,17031,182,61,0,0,278,2,5,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,182,17157,12615931,414,61,2,278,1970326,58,5,2,630335,6303352,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2309,66,9078,9314,67,61,2,278,278,2,4,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2310,242,6312589,9440,70,61,2,278,278,2,4,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2311,67,9314,6312783,242,61,2,278,278,2,4,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2312,71,9510,41832,670,61,2,278,5694,102,5,1,529,31698,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2313,242,6312783,9314,67,61,2,278,278,2,5,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2314,665,41668,9510,71,61,101,5626,348,3,5,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2315,246,6312979,16827,178,61,3,348,348,3,5,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2316,71,9514,9274,70,61,2,278,278,2,5,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2317,183,17171,9232,69,61,2,278,348,3,5,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2318,666,41442,41552,664,61,101,5624,5624,101,5,1,529,31698,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2319,69,9232,17171,183,61,3,348,278,2,5,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2320,670,41832,9510,71,61,102,5694,278,2,5,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2321,669,41790,16893,181,61,102,5694,278,2,4,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2322,70,9440,9022,64,61,2,278,278,2,4,3,529,31698,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2323,71,9552,41442,666,61,3,350,5624,101,4,4,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2324,122,8557,6313906,252,71,1,70,280,2,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2325,124,8657,6313832,251,71,1,70,350,3,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2326,251,6313964,10189,73,71,2,278,280,2,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2327,76,10269,18046,189,71,3,348,350,3,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2328,11,926,10775,80,71,0,0,280,2,5,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2329,1786,6390771,104378,1785,71,244,1980201,12821,222,5,2,1162,92475,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2330,78,10547,53041,863,71,2,278,5356,96,5,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2331,864,52809,10595,78,71,96,5354,280,2,5,5,197463,6346585,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2332,1104,6355536,6365071,1170,71,126,7465,1975405,152,4,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2333,1063,6357804,61488,994,71,153,1975475,7815,129,4,2,697,50517,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2334,799,43454,53197,867,71,94,5076,5424,97,4,1,518,41958,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2335,186,6304394,18437,193,71,0,0,348,3,4,2,756,7568,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2336,75,10227,6313847,249,71,2,278,278,2,4,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2337,977,60555,53107,866,71,96,5354,5354,96,4,4,518,41958,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2338,189,18221,10217,74,71,2,278,348,3,5,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2339,867,53161,60609,978,71,96,5354,5354,96,5,2,518,49526,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2340,862,52919,52809,864,71,97,5424,5354,96,5,3,518,41958,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2341,124,8684,6314141,254,71,0,0,278,2,5,1,630335,6303352,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,11,926,10769,81,71,0,0,278,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2343,422,12617038,18194,189,71,3,348,278,2,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2344,185,17864,6314016,253,71,2,278,278,2,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2345,187,6304485,18138,190,71,1,70,278,2,4,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,189,18194,12617038,422,71,2,278,348,3,4,2,0,6303352,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2347,74,10185,10421,75,71,2,278,278,2,5,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2348,250,6313696,10547,78,71,2,278,348,3,5,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2349,75,10421,6313890,250,71,2,278,278,2,5,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2350,78,10547,53075,866,71,2,278,5354,96,5,1,518,41958,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2351,250,6313890,10421,75,71,2,278,278,2,5,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2352,862,52987,10547,78,71,96,5356,278,2,5,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2353,253,6314016,17864,185,71,2,278,278,2,4,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2354,78,10551,10311,77,71,2,278,278,2,4,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2355,191,18278,10269,76,71,3,348,278,2,4,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2356,863,52755,52865,861,71,96,5354,5424,97,5,1,518,41958,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2357,76,10269,18278,191,71,2,278,348,3,5,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2358,866,53075,10547,78,71,96,5354,278,2,5,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2359,866,53087,18000,189,71,96,5354,348,3,5,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2360,78,10547,10059,71,71,2,278,278,2,5,3,464,41958,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2361,78,10595,52809,864,71,2,280,5354,96,5,4,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2362,122,8557,6315068,261,81,0,0,560,4,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2363,124,8657,6314994,260,81,0,0,560,4,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2364,260,6315118,11309,81,81,4,556,560,4,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2365,85,11423,19208,198,81,4,556,560,4,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2366,186,6304395,19296,196,81,56,1970049,3147,39,5,1,271,7285,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2367,2166,6411279,126048,2174,81,186,10044,10604,190,5,2,907,112887,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2368,86,11659,6367932,1237,81,4,556,1975631,153,5,3,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2369,1172,71666,11757,87,81,132,8165,560,4,5,5,453,6356791,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2370,1293,6365742,6376439,1368,81,92,4968,5528,96,4,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2371,1261,6369172,72856,1192,81,96,5528,5528,96,4,2,453,60723,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2372,990,53756,64653,1067,81,93,5022,5578,97,4,1,486,52164,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2373,186,6304394,19591,202,81,0,0,556,4,4,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2374,84,11381,6314959,257,81,4,556,556,4,4,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2375,1177,72011,64563,1066,81,97,5578,5578,97,4,4,486,52164,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2376,305,26734,11371,83,81,39,3143,556,4,5,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2377,1067,64617,72065,1178,81,97,5578,5578,97,5,2,5216,52164,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2378,1061,64333,71666,1172,81,97,5578,8165,132,5,3,1749,59449,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2379,232,16085,12618722,437,81,35,2587,1970605,60,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,11,926,11923,90,81,0,0,556,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2381,430,12618150,19348,198,81,4,556,556,4,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2382,367,6322403,6315170,262,81,60,1970605,556,4,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2383,187,6304485,19292,199,81,0,0,556,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,198,19348,12618150,430,81,4,556,556,4,5,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2385,82,11297,11575,84,81,4,556,556,4,5,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2386,259,6314850,6315128,261,81,4,556,1970605,60,5,2,210131,6303353,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2387,258,6315002,6315002,258,81,60,1970605,556,4,5,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2388,87,11701,64531,1066,81,4,556,5578,97,4,1,486,52164,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2389,258,6315002,6315002,258,81,4,556,2101875,63,4,2,249512,6303353,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2390,1236,6367878,11659,86,81,156,2106901,556,4,4,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2391,262,6315170,6322403,367,81,4,556,2101875,63,4,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2392,88,11775,11465,86,81,4,556,556,4,4,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2393,200,19432,11423,85,81,4,556,556,4,4,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2394,1171,71612,64279,1060,81,134,8297,5578,97,5,1,453,52164,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2395,85,11423,19432,200,81,4,556,556,4,5,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2396,1066,64531,11701,87,81,97,5578,556,4,5,3,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2397,1174,71944,19154,198,81,132,8165,556,4,5,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2398,87,11701,11171,79,81,4,556,556,4,5,3,725,59449,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2399,87,11757,71666,1172,81,4,560,8165,132,5,4,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2400,340,6315054,6400359,972,923,42,3048,2889499,81,5,1,302020,6303353,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2401,458,6323147,12704284,1154,923,0,0,560,4,5,2,0,6303287,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2402,1436,19014641,6392097,840,923,80,2889287,560,4,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2403,668,87410,6414398,1181,923,4,556,3608,46,5,4,318,15425,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2404,1666,90908,175954,2294,923,98,5292,5852,102,5,1,480,86292,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2405,398,12610548,104180,904,923,0,0,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2406,689,88880,12779414,2580,923,2,278,5852,102,5,3,480,86292,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2407,297,6312026,6323835,383,91,59,2101319,3607,46,5,1,331,7811,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2408,124,8657,6315876,267,91,0,0,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2409,382,6323879,6315618,262,91,46,3603,2101879,63,5,3,249512,6303353,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2410,92,12299,20090,205,91,4,556,560,4,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2411,186,6304395,20178,203,91,0,0,560,4,5,1,0,7285,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2412,2550,6432015,147666,2565,91,190,10260,10820,194,5,2,1085,134595,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2413,93,12535,6379302,1438,91,4,556,5798,101,5,3,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2414,1374,83072,12639,94,91,101,5794,560,4,5,5,534,6367483,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2415,1483,6376002,6387581,1565,91,94,5076,5636,98,5,1,507,6367213,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2416,1458,6380314,83998,1389,91,98,5636,5636,98,5,2,507,71145,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2417,1301,72213,6379486,1443,91,138,8231,2107059,159,5,1,250031,6366209,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2418,186,6304394,20467,209,91,0,0,556,4,5,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2419,91,12257,6315793,263,91,4,556,556,4,5,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2420,1553,6386844,75969,1268,91,159,2107059,5740,100,5,4,518,62856,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2421,311,27568,12247,90,91,4,556,556,4,4,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
